"","Shom_PJ_029","Shom_PJ_030","Shom_PJ_031","Shom_PJ_032","Shom_PJ_033","Shom_PJ_034","Shom_PJ_035","Shom_PJ_036","Shom_PJ_037"
"Shom_DM21D06_01796",5703,5664,8987,4714,5432,5764,4981,7703,5939
"Shom_DM21D06_01797",3093,3036,5231,6861,6173,8883,4440,6079,5001
"Shom_DM21D06_01798",48948,44328,67973,56499,63205,59246,45574,61568,48053
"Shom_DM21D06_01799",109,103,138,352,339,519,234,314,263
"Shom_DM21D06_01800",430,380,595,674,671,1134,582,835,684
"Shom_DM21D06_01801",1646,1597,2056,2478,2202,2796,1179,1704,1686
"Shom_DM21D06_01802",4261,4232,5898,6249,5693,7041,3028,4489,4116
"Shom_DM21D06_01803",2330,2385,3186,3191,2959,3725,1788,2731,2297
"Shom_DM21D06_01804",6378,6328,9017,7941,7619,9705,4730,7142,6076
"Shom_DM21D06_01805",2382,2242,3224,2575,2378,3654,1750,2744,2431
"Shom_DM21D06_01806",866,958,1081,909,1047,1304,881,1162,1284
"Shom_DM21D06_01807",588,578,847,786,833,1077,607,853,1008
"Shom_DM21D06_01808",8953,8421,14072,9887,10736,12179,7593,12095,12846
"Shom_DM21D06_01809",4113,3878,5505,4609,4584,5322,3844,5742,4545
"Shom_DM21D06_01810",3764,3523,6091,6527,6279,10987,5550,6742,6222
"Shom_DM21D06_01811",15723,15498,23711,12378,14772,15153,13557,19189,15259
"Shom_DM21D06_01812",17971,17580,27649,7857,10744,11019,10039,15977,12217
"Shom_DM21D06_01813",39937,39235,55309,49971,59238,55258,40665,54224,54414
"Shom_DM21D06_01814",19331,16666,29520,34180,38238,35201,23013,33771,35872
"Shom_DM21D06_01815",7418,7185,10810,18599,18944,26894,13025,18088,15951
"Shom_DM21D06_01816",4588,4401,5108,29062,25916,29640,17787,24187,29209
"Shom_DM21D06_01817",26705,25272,32737,39212,41619,37444,32544,43627,40729
"Shom_DM21D06_01818",24475,22356,26920,41468,44860,33331,31270,43275,35165
"Shom_DM21D06_01819",17067,16092,12026,21713,25874,17062,22594,29151,19729
"Shom_DM21D06_01820",27725,26082,25691,38661,42269,34641,31556,44014,35848
"Shom_DM21D06_01821",14161,13825,16364,13384,15245,13433,12294,16657,13173
"Shom_DM21D06_01822",6678,6033,7292,5856,6529,5663,4877,6783,5724
"Shom_DM21D06_01823",37845,37393,50371,27612,45332,30304,57442,91130,30830
"Shom_DM21D06_01824",7106,6777,9310,4973,7365,6540,10200,13654,6332
"Shom_DM21D06_01825",3195,2956,2408,3416,4441,2691,3531,4594,3681
"Shom_DM21D06_01826",26176,25414,19857,28082,34441,19198,25947,36799,28119
"Shom_DM21D06_01827",23930,23076,16573,24533,31667,16496,24702,33591,25691
"Shom_DM21D06_01828",16922,15897,13188,17340,21898,12046,17883,25430,19673
"Shom_DM21D06_01829",15640,14356,15143,26303,24581,17420,15130,21118,18172
"Shom_DM21D06_01830",11597,10866,8953,5820,8573,4958,7219,10657,6181
"Shom_DM21D06_01831",132298,126868,94221,65425,92932,46191,74439,108251,61885
"Shom_DM21D06_01832",69094,67783,47074,37630,53378,25965,46425,61467,38200
"Shom_DM21D06_01833",11048,10527,13451,12381,13902,12674,10849,15254,15101
"Shom_DM21D06_01834",5063,5085,6299,2008,3326,1740,3041,4341,3146
"Shom_DM21D06_01835",7575,7139,10481,3714,4694,5800,3726,6221,4609
"Shom_DM21D06_01836",15807,15010,18996,37949,47369,38518,30664,40301,40082
"Shom_DM21D06_01837",2424,2379,2512,2082,2056,2767,1538,2466,2797
"Shom_DM21D06_01838",32020,31027,36462,10328,16956,10409,21472,31215,21453
"Shom_DM21D06_01839",24531,23178,27460,6586,10834,6079,12612,18642,12983
"Shom_DM21D06_01840",2373,2294,3281,1712,2605,2773,3069,4877,2433
"Shom_DM21D06_01841",20832,19083,30847,17502,25941,17774,20659,28862,21491
"Shom_DM21D06_01842",1419,1380,1792,3007,3988,2575,2545,3223,2832
"Shom_DM21D06_01843",10303,10036,14855,23109,31422,18727,18144,24224,20762
"Shom_DM21D06_01844",1772,1789,2599,3401,3744,3578,2464,3784,3427
"Shom_DM21D06_01845",4779,4404,6739,7909,8564,8370,5814,8379,7953
"Shom_DM21D06_01846",8059,7556,11196,11590,13797,12683,9405,13883,12663
"Shom_DM21D06_01847",4606,4612,6712,5875,6954,6768,5764,7741,7068
"Shom_DM21D06_01848",30800,29251,46112,25866,30024,27231,30434,46869,41195
"Shom_DM21D06_01849",13989,13083,20805,20970,21872,24232,20683,27074,27811
"Shom_DM21D06_01850",10717,10153,15262,16768,16817,16699,17136,24060,24386
"Shom_DM21D06_01851",4308,4330,7199,6065,7082,6625,4438,7098,6135
"Shom_DM21D06_01852",14944,14098,21313,18594,21953,19888,15471,21266,19870
"Shom_DM21D06_01853",17285,16438,25535,21512,25725,22343,18742,26475,24475
"Shom_DM21D06_01854",105,94,121,142,175,104,134,161,147
"Shom_DM21D06_01855",1324,1194,1608,1629,2176,1249,1406,2008,1643
"Shom_DM21D06_01856",12107,11624,17006,8785,11326,9519,10307,15415,12118
"Shom_DM21D06_01857",1544,1613,2403,1464,1751,2061,1635,2302,1743
"Shom_DM21D06_01858",16024,15950,24031,33266,30695,69125,25229,31782,31713
"Shom_DM21D06_01859",16091,15275,24020,25875,25949,19277,17579,27506,23365
"Shom_DM21D06_01860",3364,3256,5041,3045,3947,2595,3910,5554,4534
"Shom_DM21D06_01861",2065,2036,2731,2135,2745,2182,2894,3945,3349
"Shom_DM21D06_01862",11145,10901,15473,6615,9911,7244,9979,14733,12230
"Shom_DM21D06_01863",4642,4492,6496,1795,3173,2242,3588,5591,4016
"Shom_DM21D06_01864",8841,7945,12371,13455,16231,17687,12480,16757,14137
"Shom_DM21D06_01865",13318,12459,18687,4161,6038,5112,5059,8025,6945
"Shom_DM21D06_01866",5786,5816,8305,10272,10791,10283,6660,9301,9644
"Shom_DM21D06_01867",19137,18170,25632,26196,27417,30051,17564,24978,26107
"Shom_DM21D06_01868",16683,16032,24807,27963,28262,32020,19287,29109,29276
"Shom_DM21D06_01869",19656,18683,20231,25610,30312,21276,23758,33130,27937
"Shom_DM21D06_01870",583,577,711,668,978,723,870,1065,833
"Shom_DM21D06_01871",226,245,340,516,582,546,383,500,369
"Shom_DM21D06_01872",5280,5158,8101,14013,13727,16367,7272,10046,8859
"Shom_DM21D06_01873",24590,23646,31692,42993,41013,59464,25149,33509,34245
"Shom_DM21D06_01906",13509,13075,17906,20717,20424,19404,14068,22447,18456
"Shom_DM21D06_01907",18775,17808,26579,27005,25589,23008,19646,29782,24852
"Shom_DM21D06_01908",9896,9581,14795,17344,15037,14543,11699,17147,16246
"Shom_DM21D06_01909",9010,8722,9203,7732,8145,8875,6404,9478,9247
"Shom_DM21D06_01910",6851,6456,7372,5187,5708,5958,4561,6603,6303
"Shom_DM21D06_01911",39078,38398,58546,71873,73362,119670,58966,80396,65824
"Shom_DM21D06_01912",4668,4175,6357,9905,9828,17417,6928,9210,8472
"Shom_DM21D06_01913",4456,4251,6880,2007,2829,2298,2635,4386,2762
"Shom_DM21D06_01914",17015,16709,28167,71478,85132,81476,66031,93062,78568
"Shom_DM21D06_01915",19733,18718,27798,16883,20492,21269,17428,27233,19504
"Shom_DM21D06_01916",5437,5200,8233,8296,9206,10230,7205,11306,10173
"Shom_DM21D06_01917",2468,2272,3613,3352,3792,3831,2791,4373,4213
"Shom_DM21D06_01918",12127,11515,18382,2611,4154,3271,4040,6089,4140
"Shom_DM21D06_01919",19802,19564,28011,11597,16137,14269,11701,18963,17266
"Shom_DM21D06_01920",47503,44143,63017,21659,34286,29704,36894,50175,31556
"Shom_DM21D06_01921",12086,11878,17871,14823,16591,18087,15340,23791,19861
"Shom_DM21D06_01922",47996,45439,70088,55093,61916,64543,50060,75271,61569
"Shom_DM21D06_01923",25518,24256,32421,21883,26436,25408,23804,33409,25750
"Shom_DM21D06_01924",52262,49270,79898,20129,32595,20545,24259,37190,26729
"Shom_DM21D06_01925",16968,16262,23774,11285,14540,18812,13020,20674,15641
"Shom_DM21D06_01926",14231,14105,21816,15772,16752,26439,19192,24462,21268
"Shom_DM21D06_01927",13588,12811,20213,17440,18914,19199,14129,20132,17353
"Shom_DM21D06_01928",12489,11740,15392,11113,16201,10734,11366,16528,14271
"Shom_DM21D06_01929",14183,12976,18824,10747,15581,10657,10762,15741,14085
"Shom_DM21D06_01930",1780,1781,2966,8440,6816,16411,4402,5936,6256
"Shom_DM21D06_01931",26472,25260,25237,21956,30584,17924,22912,33217,22520
"Shom_DM21D06_01932",25452,24419,19514,24786,31885,17847,22096,30852,21679
"Shom_DM21D06_01933",45780,43804,44849,46641,56537,39232,39556,55405,44099
"Shom_DM21D06_01934",2808,2870,2812,2591,3276,2216,2406,3675,2385
"Shom_DM21D06_01943",4999,4973,6036,3909,5566,4953,5203,7381,5447
"Shom_DM21D06_01944",5208,4928,6880,3580,5055,4448,4565,7109,4995
"Shom_DM21D06_01945",3950,3375,6615,8312,6708,10959,4212,6574,7796
"Shom_DM21D06_01946",1775,1779,2141,1285,1660,1553,1766,2424,1804
"Shom_DM21D06_01947",1937,1897,2605,1638,1930,2165,1806,2573,2318
"Shom_DM21D06_01948",10483,9617,9546,98869,156995,62980,136609,183126,98316
"Shom_DM21D06_01949",40410,39548,37254,29097,34860,27857,31969,50281,37820
"Shom_DM21D06_01950",56406,55022,74110,41003,49013,51286,45942,74642,62082
"Shom_DM21D06_01951",19457,18370,38616,68340,60859,127376,42153,57248,63872
"Shom_DM21D06_01952",1193,1168,1374,341,475,348,509,706,609
"Shom_DM21D06_01953",4061,3855,5591,1324,1918,1518,1765,2609,2068
"Shom_DM21D06_01954",369,436,571,145,172,159,160,260,201
"Shom_DM21D06_01955",17224,17254,21968,7365,13139,10124,22171,30182,31721
"Shom_DM21D06_01956",1561,1407,1960,956,1115,1553,862,1224,1109
"Shom_DM21D06_01957",988,962,1292,609,741,857,482,771,630
"Shom_DM21D06_01958",97,119,191,96,102,163,56,115,71
"Shom_DM21D06_01959",170,161,285,130,141,192,76,154,79
"Shom_DM21D06_01960",2908,2988,3943,5330,6185,4965,4438,6042,5420
"Shom_DM21D06_01961",31545,30340,45686,43471,42468,56835,28878,45181,44918
"Shom_DM21D06_01962",1070,997,1394,2212,2825,1843,1557,2094,1910
"Shom_DM21D06_01963",9496,9183,13677,21287,28774,17243,16672,22435,19027
"Shom_DM21D06_01964",28646,27313,46329,17251,22763,21440,15904,25849,22384
"Shom_DM21D06_01965",11698,11460,14186,16231,26045,16546,28173,40294,17795
"Shom_DM21D06_01966",958,1019,994,1970,3452,1960,5429,7090,2556
"Shom_DM21D06_01967",6212,5964,7387,10975,17811,10705,22005,32147,13520
"Shom_DM21D06_01968",2570,2597,3354,3885,6000,3873,8404,11465,4776
"Shom_DM21D06_01969",5687,5296,9488,103134,123119,143684,112432,150106,152785
"Shom_DM21D06_01970",8729,8480,13049,11537,14332,11264,10648,15097,11182
"Shom_DM21D06_01971",210,187,334,495,631,615,523,707,685
"Shom_DM21D06_01972",11538,11177,18402,5803,8160,6189,8864,13861,10188
"Shom_DM21D06_01973",19549,19278,26303,9669,12686,9737,13509,20687,15459
"Shom_DM21D06_01974",11945,11929,12166,14101,17526,12342,14080,19521,15427
"Shom_DM21D06_01975",51668,50046,41262,25891,42370,19113,37808,52346,30408
"Shom_DM21D06_01976",9157,9052,9957,5489,8535,4951,8855,11714,8099
"Shom_DM21D06_01977",7887,7179,6814,17962,21287,7756,9321,13685,9151
"Shom_DM21D06_01978",18435,17249,22098,42278,44655,25289,18422,27748,29361
"Shom_DM21D06_01979",5110,4905,3980,5449,7108,3944,5357,7358,4539
"Shom_DM21D06_01980",28304,27147,32394,13714,18072,13318,16137,22988,15737
"Shom_DM21D06_01981",23285,21889,31911,15664,18388,18818,13961,20451,15421
"Shom_DM21D06_01982",16625,15739,24312,48432,40886,82434,21330,26528,29245
"Shom_DM21D06_01983",37555,35240,54577,57512,56809,60598,43645,62400,61617
"Shom_DM21D06_01984",24950,23930,36574,39063,39195,41364,30393,43263,42379
"Shom_DM21D06_01985",27625,26854,37831,37609,39415,50683,29475,40971,39714
"Shom_DM21D06_01986",24968,23698,37899,28496,30207,37614,22775,33674,31600
"Shom_DM21D06_01987",3173,2794,4513,3021,4008,4043,4796,7094,4144
"Shom_DM21D06_01988",11520,11108,11483,15309,18952,21643,23043,29296,25585
"Shom_DM21D06_01989",881,875,805,1201,1452,1696,1665,2181,1810
"Shom_DM21D06_01990",19737,18643,19827,19488,24436,21354,23578,31850,23812
"Shom_DM21D06_01991",9864,9077,9062,7986,10004,7949,8694,12739,9181
"Shom_DM21D06_01992",122025,114929,109494,75272,94303,82795,89180,127653,100899
"Shom_DM21D06_01993",83806,81570,104994,56479,76190,53254,68607,99852,81805
"Shom_DM21D06_01994",90784,89542,130345,109804,116503,147233,96467,125699,114916
"Shom_DM21D06_01995",105846,100671,167501,130647,133339,183477,98510,151838,128423
"Shom_DM21D06_01996",68055,65790,100257,30477,28922,51860,25103,38555,52976
"Shom_DM21D06_01997",26363,24883,40198,42796,55087,43314,49936,71508,53440
"Shom_DM21D06_01998",34387,33390,29201,89172,119552,64171,129766,167571,138446
"Shom_DM21D06_01999",9524,9196,13704,21332,28836,17281,16696,22461,19061
"Shom_DM21D06_02000",1413,1372,1784,2993,3965,2552,2525,3204,2813
"Shom_DM21D06_02001",2232,2104,2827,3781,4143,3966,3172,4555,4279
"Shom_DM21D06_02002",24401,23305,34428,10051,15037,10444,17723,26212,17675
"Shom_DM21D06_02003",31424,28329,39709,14280,26923,12932,28265,39002,26687
"Shom_DM21D06_02004",20197,18949,22387,6742,10936,6441,9753,13448,9436
"Shom_DM21D06_02005",8725,8203,15276,45053,49644,44887,38957,55064,45991
"Shom_DM21D06_02006",934,999,1469,3910,3051,5620,2572,3606,5483
"Shom_DM21D06_02007",1135,1101,1428,2150,2828,1816,1899,2377,2128
"Shom_DM21D06_02008",2357,2107,2862,4414,5739,3550,3760,4842,4127
"Shom_DM21D06_02009",1592,1441,2174,3104,3991,2512,2720,3630,3189
"Shom_DM21D06_02010",538,515,726,1060,1193,1117,778,960,943
"Shom_DM21D06_02011",1605,1529,1360,3747,2456,4751,1928,2834,7109
"Shom_DM21D06_02012",843,740,572,2045,1357,2030,983,1559,3479
"Shom_DM21D06_02013",320,271,337,473,418,520,284,391,463
"Shom_DM21D06_02014",3781,3506,5887,3288,4296,3450,3915,5545,4055
"Shom_DM21D06_02015",270198,261494,381632,44857,100004,34101,87224,130299,69811
"Shom_DM21D06_02016",3981,3895,5750,1926,2557,2178,2100,3257,2548
"Shom_DM21D06_02017",73310,72521,112739,91742,98191,117550,82463,116394,96236
"Shom_DM21D06_02018",7371,6934,10238,2049,3234,2106,2301,3693,2544
"Shom_DM21D06_02019",16638,15699,23440,5265,7612,5470,5321,8177,6126
"Shom_DM21D06_02020",5171,4989,6769,2059,2704,2189,1893,2693,2327
"Shom_DM21D06_02021",16174,15689,21736,14107,16851,16237,15020,20426,18686
"Shom_DM21D06_02022",11585,11307,12961,3757,5939,3643,6162,9007,6741
"Shom_DM21D06_02023",55061,52315,61975,27762,58171,28390,80311,114728,58257
"Shom_DM21D06_02024",21592,19400,28667,110333,75693,188264,103914,119530,100139
"Shom_DM21D06_02025",27974,26334,39992,122107,183866,106854,140836,183737,130714
"Shom_DM21D06_02026",493,489,575,1190,1755,964,1337,1634,1302
"Shom_DM21D06_02027",9150,8916,13231,20678,28451,16467,16716,22167,18867
"Shom_DM21D06_02028",57601,55961,91005,88302,81665,142537,60011,81532,83648
"Shom_DM21D06_02029",8358,7984,8598,5002,7121,5241,5882,8329,6211
"Shom_DM21D06_02030",13683,13391,14188,6482,9701,7262,8460,12391,8806
"Shom_DM21D06_02031",39367,37500,37309,17294,24485,19875,23800,36020,27612
"Shom_DM21D06_02032",12337,12396,8487,9862,13101,8440,11433,15354,11814
"Shom_DM21D06_02033",32858,30904,26310,20449,27296,18004,24543,34892,25547
"Shom_DM21D06_02034",13743,12554,19480,8488,9961,14239,5745,8565,8533
"Shom_DM21D06_02035",54312,51992,47330,29638,36540,38750,36464,45292,39660
"Shom_DM21D06_02036",148408,144599,148145,105451,118320,149575,107822,134321,137562
"Shom_DM21D06_02037",52591,50243,64297,55336,66877,46765,60139,92892,63065
"Shom_DM21D06_02038",25664,24569,29914,251768,287511,257721,194781,272238,241093
"Shom_DM21D06_02039",31274,29801,37891,302064,316925,334038,220787,293898,293671
"Shom_DM21D06_02040",23292,22748,38109,34087,37982,42330,36135,51705,41459
"Shom_DM21D06_02041",41593,40569,66185,35410,45864,45061,51936,78274,61888
"Shom_DM21D06_02042",36118,35598,52150,34264,43395,38493,37819,55633,41270
"Shom_DM21D06_02043",10030,9478,13737,10111,13341,12347,12491,16746,12754
"Shom_DM21D06_02044",5602,5144,7570,8561,10006,14232,11803,15647,14570
"Shom_DM21D06_02045",1413,1376,1787,2993,3973,2556,2527,3212,2820
"Shom_DM21D06_02046",10280,10008,14814,23096,31430,18715,18153,24230,20761
"Shom_DM21D06_02047",5547,5436,10026,100344,110865,130205,86045,116330,80282
"Shom_DM21D06_02048",4558,4570,6847,10904,11291,12247,9455,13193,14301
"Shom_DM21D06_02049",21066,19984,33038,39616,40560,47021,26830,43069,47729
"Shom_DM21D06_02050",9664,9857,14156,18335,19095,21695,13345,19180,20525
"Shom_DM21D06_02051",61315,59650,43121,41050,66525,38728,66645,86094,49728
"Shom_DM21D06_02052",33601,32762,40344,19382,27175,21458,25720,33266,29892
"Shom_DM21D06_02053",108104,110353,153511,36147,62374,33684,44679,66841,45626
"Shom_DM21D06_02054",37133,37153,50868,12309,21531,11670,17287,24426,16526
"Shom_DM21D06_02055",92963,89436,140011,30873,53444,29039,35973,54729,38972
"Shom_DM21D06_02056",1595,1616,2322,1456,1750,1534,1611,2196,1674
"Shom_DM21D06_02057",11998,11194,18924,11563,13740,14103,11053,16775,12745
"Shom_DM21D06_02058",175020,172300,260830,97473,132572,145333,118159,168539,131210
"Shom_DM21D06_02059",79736,76620,117201,50807,63649,64747,45393,64431,66530
"Shom_DM21D06_02060",18060,18102,27659,12376,13807,14936,10448,16058,14583
"Shom_DM21D06_02061",78896,78684,115202,140600,151897,162206,100871,147208,144276
"Shom_DM21D06_02062",9049,9618,12475,10119,12976,11721,9753,14247,11155
"Shom_DM21D06_02063",30351,29867,39306,33359,41215,35310,29745,42818,37304
"Shom_DM21D06_02064",20208,19395,22923,21355,24920,21486,18008,25614,23458
"Shom_DM21D06_02065",32640,31151,36686,30002,37291,29283,29913,42707,39742
"Shom_DM21D06_02066",29542,28277,32823,28151,36046,29343,31870,42251,39277
"Shom_DM21D06_02067",3135,3124,4615,3114,3445,3484,2660,3868,3550
"Shom_DM21D06_02068",1598,1417,2017,2767,4013,2920,2719,3645,2820
"Shom_DM21D06_02069",88616,83511,93515,34749,59738,30492,54453,74371,49349
"Shom_DM21D06_02070",28004,27730,34669,12395,20012,11868,17282,23641,17610
"Shom_DM21D06_02071",10250,9991,14773,23020,31328,18626,18107,24164,20705
"Shom_DM21D06_02072",1413,1373,1784,2992,3966,2553,2525,3204,2815
"Shom_DM21D06_02073",1478,1447,2432,2455,2690,2460,1411,2311,1617
"Shom_DM21D06_02074",164,140,198,98,119,164,107,157,146
"Shom_DM21D06_02075",1406,1474,2255,1556,1660,2177,1312,2086,2269
"Shom_DM21D06_02076",378,404,463,540,595,680,521,742,597
"Shom_DM21D06_02077",7331,6661,11194,4246,5422,4108,3918,6132,5129
"Shom_DM21D06_02078",4419,3841,7578,7933,7405,10192,7314,10672,11590
"Shom_DM21D06_02079",19412,18440,28620,19671,23042,21795,20496,31689,31457
"Shom_DM21D06_02080",7930,8058,11085,6469,8302,8262,6852,10696,10660
"Shom_DM21D06_02081",13234,13389,17224,5006,8217,5112,7000,9184,6702
"Shom_DM21D06_02082",60688,58361,82404,23807,38486,24836,30425,44200,31530
"Shom_DM21D06_02083",51811,48836,72596,29386,40636,36361,34585,48526,38772
"Shom_DM21D06_02084",12195,12191,9768,19142,19468,17726,12499,15866,14356
"Shom_DM21D06_02085",6855,6359,5499,11798,12019,10445,7618,10213,9212
"Shom_DM21D06_02086",14321,13956,11431,22357,22323,19928,13427,18244,16835
"Shom_DM21D06_02087",10133,9456,7211,15732,16423,12203,9631,12831,11876
"Shom_DM21D06_02088",14238,13618,10841,20906,23269,13057,11118,15441,14880
"Shom_DM21D06_02089",62494,59870,74508,26348,37836,19989,30656,42708,33679
"Shom_DM21D06_02090",27638,26134,38285,13835,18505,14029,17416,24634,19494
"Shom_DM21D06_02091",63757,61140,87969,73221,85159,82772,68039,94458,82414
"Shom_DM21D06_02092",1417,1377,1790,3007,3978,2573,2539,3218,2832
"Shom_DM21D06_02093",9511,9207,13704,21369,28860,17319,16709,22477,19080
"Shom_DM21D06_02094",25069,23435,34199,20159,28193,21233,20074,28506,21627
"Shom_DM21D06_02095",4259,4389,5883,6304,7370,9012,6391,8310,6927
"Shom_DM21D06_02096",24997,23949,30818,48599,54547,48136,38627,54759,49527
"Shom_DM21D06_02097",5173,4703,6119,6716,8008,6027,6460,8730,7568
"Shom_DM21D06_02098",8890,8516,11838,12007,15327,11684,11196,15652,14296
"Shom_DM21D06_02099",21258,21115,22818,8619,15081,8916,15408,21961,14105
"Shom_DM21D06_02100",43135,42596,50133,18424,30172,19649,26832,38928,25080
"Shom_DM21D06_02101",6050,5998,9323,5624,6380,5760,5770,8556,5948
"Shom_DM21D06_02102",16396,15482,26043,16142,20934,17591,18825,28666,20542
"Shom_DM21D06_02103",8273,7848,12848,13452,14480,13392,9713,14527,14694
"Shom_DM21D06_02104",1818,1594,2381,4520,4658,8315,3567,4193,3621
"Shom_DM21D06_02105",16951,16291,19951,18722,24849,19620,25683,34562,27050
"Shom_DM21D06_02106",15537,15153,15270,10496,12792,12169,11328,16335,15170
"Shom_DM21D06_02107",28112,27687,26830,15682,20802,16108,17605,25388,21330
"Shom_DM21D06_02108",2812,2608,3677,2720,3056,3165,2523,3607,3328
"Shom_DM21D06_02109",22627,21717,29317,15621,19662,17548,17706,26349,23720
"Shom_DM21D06_02110",67762,66430,64256,38680,59689,31297,47323,68973,46420
"Shom_DM21D06_02111",19459,18658,23792,25269,26337,29813,18736,26018,23921
"Shom_DM21D06_02112",13296,12900,14680,16214,16432,19094,13140,18011,16772
"Shom_DM21D06_02113",9356,8920,11021,11231,11917,13231,8410,11645,11165
"Shom_DM21D06_02114",4526,4279,6807,2131,2862,2483,2391,3661,2530
"Shom_DM21D06_02115",14645,14476,21599,5925,8522,6312,7008,10912,6941
"Shom_DM21D06_02116",22883,21594,33146,10982,14195,11786,11523,17178,12764
"Shom_DM21D06_02117",16003,14729,22172,9541,11458,10720,8280,12226,10770
"Shom_DM21D06_02118",12756,12900,17008,9995,11663,12932,9021,12026,12568
"Shom_DM21D06_02119",17844,17696,23077,20599,32200,14427,29836,44407,30629
"Shom_DM21D06_02120",33271,32425,36881,37642,58743,25879,56891,85579,57872
"Shom_DM21D06_02121",15515,15314,15441,18672,28141,12300,25472,36881,26215
"Shom_DM21D06_02122",43225,41981,41555,42099,66111,25943,63363,93127,63042
"Shom_DM21D06_02123",12633,11969,11647,11857,19434,7408,19868,27565,19230
"Shom_DM21D06_02124",65390,63648,74952,63275,94775,47910,94051,133664,97327
"Shom_DM21D06_02125",10786,10020,13055,5703,7123,5840,5031,7537,5799
"Shom_DM21D06_02126",4328,4185,5016,2230,2815,2324,2285,3270,2455
"Shom_DM21D06_02127",15645,15041,19030,6808,9511,7589,7595,10964,8033
"Shom_DM21D06_02128",13036,12715,17421,6626,8777,7367,6133,9381,7194
"Shom_DM21D06_02129",7572,7398,11820,5108,5928,6060,3766,6193,5097
"Shom_DM21D06_02130",15655,14991,23754,10032,11822,11878,7706,12502,10375
"Shom_DM21D06_02131",4419,4211,5328,3217,3662,4106,3101,4330,3835
"Shom_DM21D06_02132",22116,22093,33714,27607,32098,33734,25858,37161,32654
"Shom_DM21D06_02133",23397,23268,34502,24089,28278,29645,23092,32729,28897
"Shom_DM21D06_02134",431,400,672,337,445,327,395,725,415
"Shom_DM21D06_02135",1830,1773,2842,2263,2486,2371,1318,1988,1706
"Shom_DM21D06_02136",355,353,552,363,399,566,332,514,488
"Shom_DM21D06_02137",3090,3068,4558,4461,5543,5273,4323,6447,5778
"Shom_DM21D06_02138",29708,24573,38185,7215,11824,8629,9225,13347,10189
"Shom_DM21D06_02139",49647,49617,41961,35927,60661,20639,40996,56932,39226
"Shom_DM21D06_02140",3052,2785,2776,1873,2680,1421,2183,3227,2267
"Shom_DM21D06_02141",73662,68730,82682,58176,62819,79733,58824,85106,65630
"Shom_DM21D06_02142",45856,45753,48467,34870,39585,42284,37069,52320,40799
"Shom_DM21D06_02143",229610,210198,207144,205498,216545,267485,192502,272404,230836
"Shom_DM21D06_02144",32700,31158,32007,19935,23208,22857,23409,31761,25273
"Shom_DM21D06_02145",16157,15346,15692,10311,11846,13458,12319,16204,13923
"Shom_DM21D06_02146",5230,4996,6400,4114,4412,4928,3423,5349,4957
"Shom_DM21D06_02147",39566,38244,51143,25469,28451,32741,21747,32866,29509
"Shom_DM21D06_02148",46088,42905,69828,71952,70590,115154,84278,107406,96530
"Shom_DM21D06_02149",10136,10783,8861,6124,9191,5181,10656,14842,8828
"Shom_DM21D06_02150",33217,32471,27515,20545,28471,15767,31255,43118,25739
"Shom_DM21D06_02151",29515,29274,27365,20884,27310,17684,29259,43890,24921
"Shom_DM21D06_02152",17309,17191,22604,21513,29334,28894,27445,35764,29092
"Shom_DM21D06_02153",4100,4135,5034,4614,6499,6455,5928,8264,6744
"Shom_DM21D06_02154",9046,8658,11271,6196,9779,8398,9256,12161,9863
"Shom_DM21D06_02155",22823,21894,32383,15718,24476,19743,19510,28339,22293
"Shom_DM21D06_02156",8524,7915,11829,6551,9393,7366,6738,9560,8003
"Shom_DM21D06_02157",108815,102589,157803,33174,49710,40567,54987,79788,56076
"Shom_DM21D06_02158",1888,1748,2108,2483,3392,2705,2640,3930,3056
"Shom_DM21D06_02159",7782,7437,10218,10041,13628,10709,9579,14160,11742
"Shom_DM21D06_02160",15610,15077,20351,19654,21562,26153,15908,22783,19799
"Shom_DM21D06_02161",42396,41765,56707,44525,43537,69998,33148,45184,46546
"Shom_DM21D06_02162",5296,5057,5388,4759,5211,6285,4040,5916,5394
"Shom_DM21D06_02163",10219,9703,9342,8099,9678,9541,7848,11798,9677
"Shom_DM21D06_02164",26605,25659,27367,17294,22887,19730,20030,31065,22341
"Shom_DM21D06_02165",11267,10648,12729,7947,10636,9415,9024,13545,10430
"Shom_DM21D06_02166",5196,5122,7701,2096,2401,2354,1910,2652,2499
"Shom_DM21D06_02167",10699,10270,17625,5335,6022,5647,4505,6541,6181
"Shom_DM21D06_02168",2068,2004,2879,1339,1683,1611,1481,1842,1783
"Shom_DM21D06_02169",38966,36869,61216,105474,103198,169362,80227,105910,120428
"Shom_DM21D06_02170",32738,31601,38901,28923,30903,30262,22637,33934,37211
"Shom_DM21D06_02171",25466,23043,32603,8277,13098,8164,11577,15828,10275
"Shom_DM21D06_02172",1415,1375,1786,2993,3971,2553,2530,3207,2819
"Shom_DM21D06_02173",10383,10094,14941,23143,31466,18738,18182,24271,20811
"Shom_DM21D06_02174",15246,13899,20301,19093,22500,24171,17021,24453,20468
"Shom_DM21D06_02175",25301,25046,30808,28498,36058,36052,26917,37843,31896
"Shom_DM21D06_02176",16822,16337,18596,24589,29084,26771,23382,30138,28452
"Shom_DM21D06_02177",18706,18225,23370,33750,35910,42096,28497,36700,36765
"Shom_DM21D06_02178",28788,26543,34745,45448,48800,58069,35986,46447,47451
