"","Sepi_PJ_010","Sepi_PJ_011","Sepi_PJ_012","Sepi_PJ_013","Sepi_PJ_014","Sepi_PJ_015","Sepi_PJ_016","Sepi_PJ_017","Sepi_PJ_018"
"Sepi_DM24B03_01764",14117,19452,16607,9276,14580,12748,8678,15772,12213
"Sepi_DM24B03_01765",3782,5900,5423,3164,5429,4172,2878,4900,3229
"Sepi_DM24B03_01766",14168,18879,17133,13278,21660,17731,12644,21705,18482
"Sepi_DM24B03_01767",12643,18147,16148,17755,28305,22677,6889,9890,7034
"Sepi_DM24B03_01768",29512,54154,46455,18107,31878,28562,14892,23901,18734
"Sepi_DM24B03_01769",3421,5942,5515,2355,4156,3601,1906,2539,1818
"Sepi_DM24B03_01770",14810,26486,24466,11089,20485,16065,10208,13905,10330
"Sepi_DM24B03_01771",26167,28363,27005,29519,42406,37821,21253,33872,29926
"Sepi_DM24B03_01772",18442,21737,19502,20869,30017,28755,14316,20638,18175
"Sepi_DM24B03_01773",39069,25541,27508,50164,72773,61033,58147,93919,77494
"Sepi_DM24B03_01774",4517,4001,4128,2367,3744,2862,2974,4358,3069
"Sepi_DM24B03_01775",26453,57339,42744,16251,26919,22722,13381,28118,26618
"Sepi_DM24B03_01776",76275,80718,79194,30798,44083,37294,25215,43309,38410
"Sepi_DM24B03_01777",3937,4066,4036,2336,3639,3298,2154,3069,2413
"Sepi_DM24B03_01778",2206,2210,2078,1067,1596,1381,1063,1977,1833
"Sepi_DM24B03_01779",697,623,633,307,486,466,276,508,442
"Sepi_DM24B03_01780",1996,2307,2034,1210,2102,1870,1187,1811,1606
"Sepi_DM24B03_01781",4753,5075,5058,3045,4818,4200,2823,3624,2802
"Sepi_DM24B03_01782",1502,1259,1414,841,1344,1139,750,920,696
"Sepi_DM24B03_01783",2811,2371,2390,2295,3516,3317,1776,2066,2011
"Sepi_DM24B03_01784",2292,2007,2033,1741,2909,2486,1511,1754,1786
"Sepi_DM24B03_01785",512,592,514,517,757,687,395,585,635
"Sepi_DM24B03_01786",947,1044,862,356,543,531,352,728,733
"Sepi_DM24B03_01787",832,767,735,226,345,326,270,421,294
"Sepi_DM24B03_01788",720,667,702,294,418,417,338,462,405
"Sepi_DM24B03_01789",816,1150,947,207,353,341,289,473,436
"Sepi_DM24B03_01790",8629,9989,8196,10036,13864,12757,9540,17179,15392
"Sepi_DM24B03_01791",196,223,265,103,190,138,133,186,114
"Sepi_DM24B03_01792",10617,2153,4568,3968,5501,4408,8550,9416,6726
"Sepi_DM24B03_01793",41,89,49,57,133,107,80,132,103
"Sepi_DM24B03_01794",22,26,20,25,48,47,31,47,46
"Sepi_DM24B03_01795",226,246,288,259,380,385,232,260,189
"Sepi_DM24B03_01796",7537,9397,8730,11541,16577,17858,8901,11615,12485
"Sepi_DM24B03_01797",94,135,127,146,210,186,124,185,177
"Sepi_DM24B03_01798",67,106,102,135,210,160,108,146,161
"Sepi_DM24B03_01799",44,108,69,95,152,118,73,102,114
"Sepi_DM24B03_01800",682,956,829,364,660,546,513,881,629
"Sepi_DM24B03_01801",387,447,446,240,428,358,273,416,350
"Sepi_DM24B03_01802",1293,1714,1456,987,1585,1398,981,1931,1736
"Sepi_DM24B03_01803",633,1082,829,613,919,926,648,1218,1090
"Sepi_DM24B03_01804",5438,5585,4956,4093,6111,6147,4076,8521,8123
"Sepi_DM24B03_01805",1298,1394,1278,761,1162,1116,719,1440,1281
"Sepi_DM24B03_01806",3571,4695,4142,1782,2661,2751,1489,3135,3005
"Sepi_DM24B03_01807",1960,2340,1926,1087,1619,1412,1059,1777,1542
"Sepi_DM24B03_01808",1948,2196,2020,1142,1748,1505,1045,1901,1826
"Sepi_DM24B03_01809",298,310,245,140,206,173,122,221,197
"Sepi_DM24B03_01810",2637,2435,2313,1090,1711,1392,1033,1743,1447
"Sepi_DM24B03_01811",371,618,579,362,646,577,295,442,337
"Sepi_DM24B03_01812",184,297,242,198,326,258,152,208,144
"Sepi_DM24B03_01813",29906,28415,28146,18999,25786,24444,14025,18709,14186
"Sepi_DM24B03_01814",13959,12122,13449,8593,12917,11023,7249,9490,7213
"Sepi_DM24B03_01815",8223,5132,5650,7045,10225,8813,4606,4921,5312
"Sepi_DM24B03_01816",27011,13819,17530,13351,18460,16461,11711,12154,10115
"Sepi_DM24B03_01817",23762,13061,16518,11731,16481,13562,11443,14228,10506
"Sepi_DM24B03_01818",3859,2135,3231,1524,2499,1788,1969,2118,1150
"Sepi_DM24B03_01819",2562,5027,3756,2734,4067,3738,2198,4284,3726
"Sepi_DM24B03_01820",28236,25336,24362,32083,41868,36806,33459,54823,45663
"Sepi_DM24B03_01821",29076,25826,25603,26238,34831,31109,26508,42169,35112
"Sepi_DM24B03_01822",141,248,223,61,121,90,55,105,61
"Sepi_DM24B03_01823",64474,44206,51871,46662,66571,56287,41882,52692,32878
"Sepi_DM24B03_01824",2145,657,852,1707,2075,2001,2810,4041,3357
"Sepi_DM24B03_01825",26925,18279,18761,22675,32729,27424,29965,38430,34972
"Sepi_DM24B03_01826",228361,167117,176439,222679,280369,265532,307049,388280,327343
"Sepi_DM24B03_01827",33083,35058,33746,21016,30636,26617,18755,29861,22422
"Sepi_DM24B03_01828",4804,1943,2369,30570,47079,43315,30975,46260,37200
"Sepi_DM24B03_01829",1061,424,450,26042,35781,37764,19359,26089,26383
"Sepi_DM24B03_01830",712,208,241,15544,23451,22745,11505,11912,12207
"Sepi_DM24B03_01831",597,127,205,12235,17567,17313,8872,11352,10608
"Sepi_DM24B03_01832",512,114,185,7953,12846,11602,7626,11803,9127
"Sepi_DM24B03_01833",167,230,210,280,418,346,237,377,280
"Sepi_DM24B03_01834",12819,27774,21248,14226,21235,21236,10303,9616,11006
"Sepi_DM24B03_01835",5566,16616,12426,6698,10384,10345,5473,5273,6604
"Sepi_DM24B03_01836",50964,32387,35984,12673,18392,15411,15510,23866,17828
"Sepi_DM24B03_01837",35976,20184,22270,17736,23345,20131,19505,23821,16541
"Sepi_DM24B03_01838",24804,33461,27489,16144,25592,20883,15318,30760,25518
"Sepi_DM24B03_01839",11030,11414,11755,6277,9510,7374,6773,10609,7347
"Sepi_DM24B03_01840",4877,4999,4877,9728,12737,11908,5434,5966,6674
"Sepi_DM24B03_01841",21610,18535,19385,23501,30720,28972,13556,16152,16185
"Sepi_DM24B03_01842",7565,11649,10055,5991,9425,8546,5357,8801,7268
"Sepi_DM24B03_01843",157130,90686,102116,120821,176170,157418,110085,141650,104376
"Sepi_DM24B03_01844",53871,37439,43055,43491,64033,57590,37081,42770,37419
"Sepi_DM24B03_01845",32517,22466,26076,24967,38127,34895,23041,28768,24809
"Sepi_DM24B03_01846",11319,20120,17035,5892,10713,8284,6148,9799,7787
"Sepi_DM24B03_01847",6555,13577,9979,5453,9040,7420,5384,9987,8758
"Sepi_DM24B03_01848",4426,8290,6227,3508,5352,4697,3680,6858,6025
"Sepi_DM24B03_01849",2,3,1,5,5,9,3,2,2
"Sepi_DM24B03_01850",179015,117362,133583,104862,146049,129476,92411,123817,91530
"Sepi_DM24B03_01851",1774,1215,1360,1925,3724,3143,1443,2324,2610
"Sepi_DM24B03_01852",2573,1891,2035,2292,4369,4129,2054,3941,3639
"Sepi_DM24B03_01853",270,315,261,523,659,637,2771,7463,5783
"Sepi_DM24B03_01854",34433,17018,22252,170929,222300,208371,113532,96961,113502
"Sepi_DM24B03_01855",4217,2851,2873,82650,106404,103106,53794,40209,48531
"Sepi_DM24B03_01856",13619,13125,13603,14537,19825,16084,17915,33456,26011
"Sepi_DM24B03_01857",53892,43205,41466,30830,44066,39345,35145,55812,48779
"Sepi_DM24B03_01858",19105,22151,23779,11909,18604,14678,12557,19705,15549
"Sepi_DM24B03_01859",6885,4336,5246,5696,7807,7057,5714,7600,6362
"Sepi_DM24B03_01860",98890,58743,72400,67146,95622,90324,46380,50828,48486
"Sepi_DM24B03_01861",11082,6216,7694,8030,11105,9907,4590,4508,4841
"Sepi_DM24B03_01862",35143,18680,21672,25893,34105,33757,14171,14199,17323
"Sepi_DM24B03_01863",100438,53683,69035,57037,78591,79394,36000,33685,35168
"Sepi_DM24B03_01864",51284,28857,35045,28278,38569,39876,18553,17128,17361
"Sepi_DM24B03_01865",9871,5235,7469,4822,6946,6312,3275,2699,2028
"Sepi_DM24B03_01866",20176,10775,13946,9363,13389,13895,6591,6244,5460
"Sepi_DM24B03_01867",551,957,766,429,668,604,373,546,555
"Sepi_DM24B03_01868",14065,21105,18054,5080,7495,6036,4730,9428,7410
"Sepi_DM24B03_01869",16806,30916,28412,4592,8046,6685,3615,7091,4053
"Sepi_DM24B03_01870",11268,8257,8963,9152,13134,11436,7573,10483,8694
"Sepi_DM24B03_01871",139896,101874,107824,51943,80470,69314,59155,99724,76290
"Sepi_DM24B03_01872",2395,2826,2601,2772,4014,3375,2658,4109,2681
"Sepi_DM24B03_01873",470,622,564,486,800,580,471,682,423
"Sepi_DM24B03_01874",13820,10524,10337,20899,28989,25381,20120,26278,21224
"Sepi_DM24B03_01875",2183,3967,3259,2350,3881,3262,1904,3648,3263
"Sepi_DM24B03_01876",4330,5166,5641,4641,7373,5153,5147,6862,4030
"Sepi_DM24B03_01877",80199,92284,95308,115070,177185,172774,22785,25366,31428
"Sepi_DM24B03_01878",11170,13924,14385,17295,26312,25704,3542,4022,4654
"Sepi_DM24B03_01879",38303,60708,59664,61704,98142,92613,14000,18055,19413
"Sepi_DM24B03_01880",49169,104406,91829,94004,153398,136827,26971,37262,35452
"Sepi_DM24B03_01881",1512,3787,3502,2859,4938,4320,924,1392,1096
"Sepi_DM24B03_01882",22596,10600,12143,26604,35540,34174,15258,15192,18422
"Sepi_DM24B03_01883",12723,6092,7902,13347,18785,16658,9013,8983,8914
"Sepi_DM24B03_01884",12213,6839,7579,12655,17287,15834,9647,13149,13372
"Sepi_DM24B03_01885",1825,2452,2291,1515,2628,2061,1596,2609,1995
"Sepi_DM24B03_01886",196,258,214,163,253,187,158,320,289
"Sepi_DM24B03_01887",1012,1320,1065,1039,1569,1248,1053,1989,1994
"Sepi_DM24B03_01888",31304,17136,20796,19362,28218,26033,16932,18375,15454
"Sepi_DM24B03_01889",71782,35507,46398,44967,65801,56605,43924,37461,28096
"Sepi_DM24B03_01890",22078,16551,18615,14018,19555,16921,12469,17280,14887
"Sepi_DM24B03_01891",7761,7062,7851,2444,3516,3295,2156,3592,2952
"Sepi_DM24B03_01892",6676,7371,6778,2767,4301,3644,2805,4753,4289
"Sepi_DM24B03_01893",184,313,284,94,167,139,79,129,93
"Sepi_DM24B03_01894",75,146,110,39,68,56,36,55,31
"Sepi_DM24B03_01895",21174,7784,10433,8459,12256,10614,9838,14316,12132
"Sepi_DM24B03_01896",39409,30981,32358,31891,47026,40469,26826,33472,26067
"Sepi_DM24B03_01897",13735,9596,9239,15277,21639,23583,9630,9583,10095
"Sepi_DM24B03_01898",31956,19890,18406,40220,54211,61942,23795,22633,27255
"Sepi_DM24B03_01899",43663,23743,26027,38549,57047,56150,31848,33939,26601
"Sepi_DM24B03_01900",36182,19620,20925,30979,44450,41186,27254,35015,30609
"Sepi_DM24B03_01901",3400,6415,5335,5856,7990,7473,4035,6716,5345
"Sepi_DM24B03_01902",83054,21624,36342,38103,56461,40821,60279,63431,45295
"Sepi_DM24B03_01903",1789,2063,1998,920,1425,1292,1076,1685,1310
"Sepi_DM24B03_01904",23938,18032,16995,29088,41214,37896,20708,41483,34602
"Sepi_DM24B03_01905",7300,5775,6189,6797,10499,9499,4424,7398,4491
"Sepi_DM24B03_01906",16220,13219,13364,16481,26209,22307,10991,18272,13300
"Sepi_DM24B03_01907",25315,6554,9896,16908,22836,20696,16620,26524,21950
"Sepi_DM24B03_01908",41470,10802,16441,26472,37503,31352,25290,43699,36291
"Sepi_DM24B03_01909",112651,73036,73631,89399,120436,106371,67650,112925,101301
"Sepi_DM24B03_01910",31608,21646,25029,13292,19636,16618,13623,19391,14454
"Sepi_DM24B03_01911",21445,16741,16129,25958,33587,28369,25179,49170,44153
"Sepi_DM24B03_01912",9214,6351,6902,4352,6484,5648,5623,8224,7033
"Sepi_DM24B03_01913",3568,2491,2361,6014,8641,8908,3630,3749,5080
"Sepi_DM24B03_01914",62841,14251,24732,62356,72317,60720,66552,75564,62049
"Sepi_DM24B03_01915",14900,17110,14921,10478,16087,13757,10005,19475,16372
"Sepi_DM24B03_01916",4745,5746,5388,3379,5539,4647,1956,4470,4062
"Sepi_DM24B03_01917",10484,2448,4617,9993,10550,9464,16138,16820,13920
"Sepi_DM24B03_01918",1318,2624,1939,1781,2654,2293,776,2050,1954
"Sepi_DM24B03_01919",2602,3024,2706,3155,4302,3738,3336,5749,5419
"Sepi_DM24B03_01920",972,784,976,684,1037,839,1037,1060,655
"Sepi_DM24B03_01921",734,1129,824,1210,1905,1533,1091,1464,1164
"Sepi_DM24B03_01922",3111,970,1256,2865,4064,3637,6216,10824,8844
"Sepi_DM24B03_01923",17627,3298,5284,9877,11536,11613,12097,14692,13778
"Sepi_DM24B03_01924",15225,7891,8143,6099,7632,6986,6301,10200,10044
"Sepi_DM24B03_01925",7569,4449,4665,3400,4453,4011,3272,5260,5024
"Sepi_DM24B03_01926",16387,14615,17900,8263,13700,10207,15728,17433,9997
"Sepi_DM24B03_01927",14039,6961,9143,11957,17393,15078,17143,24024,18733
"Sepi_DM24B03_01928",8963,4778,5987,1262,1956,1753,1994,3404,2792
"Sepi_DM24B03_01929",1717,1414,1381,927,1370,1213,1015,2157,2048
"Sepi_DM24B03_01930",1998,1667,1664,1123,1750,1335,1280,2093,1778
"Sepi_DM24B03_01931",161,235,181,119,182,159,103,220,203
"Sepi_DM24B03_01932",2988,7893,6040,2268,3938,3493,1960,2825,2121
"Sepi_DM24B03_01933",552,909,741,515,848,705,505,945,851
"Sepi_DM24B03_01934",220,249,268,228,356,340,271,365,251
"Sepi_DM24B03_01935",1588,1665,1582,1061,1595,1412,1115,1749,1199
"Sepi_DM24B03_01936",1886,1953,1935,1210,2070,1780,1453,2342,1637
"Sepi_DM24B03_01937",1539,1704,1573,1132,1781,1511,1263,2131,1560
"Sepi_DM24B03_01938",714,704,600,950,1352,1265,865,1429,1287
"Sepi_DM24B03_01939",3916,3498,3165,3112,4145,3957,3103,4645,3414
"Sepi_DM24B03_01940",3453,8173,6143,6105,10990,8185,6084,10947,9006
"Sepi_DM24B03_01941",2,8,9,15,9,6,8,12,5
"Sepi_DM24B03_01942",1437,1172,1154,1422,1929,1689,1510,2345,2397
"Sepi_DM24B03_01943",802,968,916,390,727,452,545,805,587
"Sepi_DM24B03_01944",6189,8565,7329,5104,7845,6358,5622,8754,6128
"Sepi_DM24B03_01945",11262,7730,7426,8930,11823,11381,9685,16037,15569
"Sepi_DM24B03_01946",137,129,136,90,153,106,98,159,138
"Sepi_DM24B03_01947",195,178,197,127,210,187,127,251,230
"Sepi_DM24B03_01948",9440,11132,9175,11003,14964,13896,10531,18941,16911
"Sepi_DM24B03_01949",9584,11208,9265,11146,15205,14096,10646,19158,17059
"Sepi_DM24B03_01950",3177730,2697541,2536615,3192991,4324498,3922146,3484762,5431971,4863220
"Sepi_DM24B03_01951",9762,5979,6337,9169,13433,11577,8365,9428,7507
"Sepi_DM24B03_01952",54788,26789,30233,52395,72155,63546,47295,52107,46379
"Sepi_DM24B03_01953",10423,5094,6206,9980,14772,12647,10256,10358,8554
"Sepi_DM24B03_01954",4204,7688,6500,2856,4908,3840,2779,4934,4160
"Sepi_DM24B03_01955",6659,10006,8552,4546,6950,5854,3675,6292,5717
"Sepi_DM24B03_01956",635471,250905,352436,175598,239335,213709,147084,141303,104848
"Sepi_DM24B03_01957",687263,168551,258889,94351,109109,106904,74054,56262,71274
"Sepi_DM24B03_01958",475013,117160,190689,61977,72394,68800,56868,48559,49125
"Sepi_DM24B03_01959",579391,154951,245012,32046,38538,38869,29802,23933,25141
"Sepi_DM24B03_01960",3074421,1196383,1618761,123136,147076,135285,160948,195386,161495
"Sepi_DM24B03_01961",633748,248487,362228,19640,26207,23741,28073,29842,24224
"Sepi_DM24B03_01962",416,649,588,236,343,272,261,464,386
"Sepi_DM24B03_01963",12079,8293,7155,12582,15976,14520,14634,16778,17463
"Sepi_DM24B03_01964",59239,25305,28856,47105,52646,48495,66851,76189,58070
"Sepi_DM24B03_01965",6137,3649,3589,5645,6470,5987,6653,9485,8756
"Sepi_DM24B03_01966",78,69,71,46,88,69,63,97,70
"Sepi_DM24B03_01967",506,506,526,567,853,755,641,1087,1020
"Sepi_DM24B03_01968",142654,106146,97150,75860,102745,91421,73963,125098,112132
"Sepi_DM24B03_01970",12322,10172,10995,5997,9482,8065,5501,6260,4538
"Sepi_DM24B03_01971",38508,20162,22732,25155,34663,30786,19377,22544,20664
"Sepi_DM24B03_01972",32568,15387,18104,18221,26668,24076,17325,22255,21328
"Sepi_DM24B03_01973",16580,12755,14766,7305,11923,9373,8028,11359,7036
"Sepi_DM24B03_01974",24844,20486,20598,12030,19438,17207,9313,13224,11618
"Sepi_DM24B03_01975",17055,11953,11810,11518,16864,15330,7925,11120,10297
"Sepi_DM24B03_01976",19648,10311,11713,13394,19001,18112,8843,9639,9442
"Sepi_DM24B03_01977",20926,10230,12671,13109,18958,16888,10804,11692,9885
"Sepi_DM24B03_01978",9895,11059,9329,16441,24125,24915,13186,11621,14282
"Sepi_DM24B03_01979",8683,9875,8504,11534,17733,16677,11110,14067,14115
"Sepi_DM24B03_01980",7457,4440,5051,3517,5046,4375,4190,5985,4237
"Sepi_DM24B03_01981",24857,14325,15867,12944,18456,16730,14639,21942,18366
"Sepi_DM24B03_01982",3731,5587,5141,2800,4789,4398,1897,2338,2135
"Sepi_DM24B03_01983",19378,23798,23215,13516,22646,18197,11814,18030,13702
"Sepi_DM24B03_01984",75300,72860,76625,46048,70694,60535,39517,47988,36553
"Sepi_DM24B03_01985",218138,61329,97671,98056,133818,115862,180619,240289,182615
"Sepi_DM24B03_01986",454,367,398,596,885,805,571,923,779
"Sepi_DM24B03_01987",2007,1199,1364,1366,2174,1757,1131,1629,1630
"Sepi_DM24B03_01988",48725,57202,50478,17458,28516,22711,17593,32852,27558
"Sepi_DM24B03_01989",6923,7897,7207,4972,7883,6748,4652,7462,5705
"Sepi_DM24B03_01990",16685,21633,18018,17379,25536,21634,16206,28052,22711
"Sepi_DM24B03_01991",13150,24226,19265,4057,7151,5739,3983,7463,6389
"Sepi_DM24B03_01992",8828,7954,8854,4349,6129,5350,2988,4205,3964
"Sepi_DM24B03_01993",13568,10426,11174,6824,9463,8843,4763,5850,5511
"Sepi_DM24B03_01994",43089,40199,39122,25668,38507,31283,22178,35862,29457
"Sepi_DM24B03_01995",18952,18256,17517,22682,33578,26750,22106,26705,19280
"Sepi_DM24B03_01996",20318,24248,18384,9127,14187,10735,11816,19290,19252
"Sepi_DM24B03_01997",10237,11898,9795,6129,9307,8114,5752,10910,10471
"Sepi_DM24B03_01998",1531,2987,2133,1659,2400,2285,1581,2691,2868
"Sepi_DM24B03_01999",8296,11693,9667,9811,13635,13498,8974,9822,11114
"Sepi_DM24B03_02000",3473,4129,3551,3416,4734,4829,3287,4108,4075
"Sepi_DM24B03_02001",9001,7202,7637,1516,2326,2135,3500,5218,3548
"Sepi_DM24B03_02002",7137,6429,6572,1200,1999,1872,3092,4778,3101
"Sepi_DM24B03_02003",6498,6022,5921,1276,1842,1717,3099,4902,3081
"Sepi_DM24B03_02004",7162,6444,6482,1159,1820,1634,3509,5719,3884
"Sepi_DM24B03_02005",7,5,4,2,5,3,4,7,7
"Sepi_DM24B03_02006",41593,58820,51731,28818,45818,39431,34334,59478,47085
"Sepi_DM24B03_02007",103751,140762,120798,78373,114522,101116,85237,134172,111483
"Sepi_DM24B03_02008",9859,13349,11418,9792,14377,11974,10707,16154,12930
"Sepi_DM24B03_02009",16110,37326,27851,9582,15449,13967,9997,21270,20013
"Sepi_DM24B03_02010",11544,25879,19895,5787,9805,8799,6094,13073,12490
"Sepi_DM24B03_02011",72980,81036,81699,38119,63819,52782,36317,71403,53286
"Sepi_DM24B03_02012",11114,12612,10802,11993,16658,13616,12947,21029,19705
"Sepi_DM24B03_02013",75466,10407,21678,38271,46885,40371,69003,87634,81248
"Sepi_DM24B03_02014",5565,10619,9262,5136,8287,7173,5040,10237,7978
"Sepi_DM24B03_02015",1404,1943,1818,5171,8800,7231,5666,9150,6295
"Sepi_DM24B03_02016",14764,9679,8856,30975,38846,40692,23048,23351,28187
"Sepi_DM24B03_02017",10452,5667,5902,18038,23095,22117,17993,20429,20089
"Sepi_DM24B03_02018",10356,14715,12793,7495,13028,11966,5753,7976,6277
"Sepi_DM24B03_02019",11974,16795,13483,10696,20066,16186,9652,13591,11698
"Sepi_DM24B03_02020",3700,4757,4404,2123,3120,2535,2216,3787,2758
"Sepi_DM24B03_02021",606,1263,751,608,1049,945,485,876,1015
"Sepi_DM24B03_02022",125198,197784,154731,121916,182401,158760,94329,148460,129115
"Sepi_DM24B03_02023",19646,18156,18439,9487,14752,11965,8716,12282,8899
"Sepi_DM24B03_02024",17027,15114,14810,9301,13392,12101,8597,13211,11121
"Sepi_DM24B03_02025",4203,4143,3780,2685,3715,3539,2293,4031,3892
"Sepi_DM24B03_02026",4055,3571,3364,1809,2793,2654,1534,2244,2323
"Sepi_DM24B03_02027",5683,4834,5189,2969,4701,3987,2904,3543,2818
"Sepi_DM24B03_02028",3025,2656,2659,2078,2976,2596,1946,3038,2617
"Sepi_DM24B03_02029",5272,20016,15248,1043,2544,2108,1076,2107,1883
"Sepi_DM24B03_02030",6034,17736,16083,868,2103,1805,850,1522,1308
"Sepi_DM24B03_02031",11636,31041,28744,1526,3348,2873,1391,2461,2112
"Sepi_DM24B03_02032",11690,26270,22380,5714,9195,7788,4474,6397,6355
"Sepi_DM24B03_02033",134,348,325,73,125,111,79,90,75
"Sepi_DM24B03_02034",122272,90376,87359,8401,13426,12755,536,739,575
"Sepi_DM24B03_02035",85200,64490,64826,6529,9919,8578,715,1168,846
"Sepi_DM24B03_02036",225706,173952,161557,21219,31756,28155,4948,9380,7480
"Sepi_DM24B03_02037",244780,191907,177047,23032,34418,31576,5237,10518,8750
"Sepi_DM24B03_02038",46173,15865,19969,18516,25460,22208,24151,40094,31717
"Sepi_DM24B03_02039",29902,8739,12625,10950,14720,13265,13923,19337,16214
"Sepi_DM24B03_02040",38074,63751,48469,43865,68897,62770,39138,65135,60359
"Sepi_DM24B03_02041",4001,4251,4057,3744,5646,5502,3194,3330,3847
"Sepi_DM24B03_02042",6602,4691,4698,4188,5823,5494,4616,7656,7008
"Sepi_DM24B03_02043",411,741,657,235,410,315,173,360,317
"Sepi_DM24B03_02044",253845,204133,172185,1057343,1518698,1776259,895118,921213,1201980
"Sepi_DM24B03_02045",8458,10385,8823,13975,21638,18522,14057,26295,23022
"Sepi_DM24B03_02046",61218,76066,69593,8628,11861,11058,5737,5400,4956
"Sepi_DM24B03_02047",16586,26209,20964,4013,5752,5311,2671,2553,2577
"Sepi_DM24B03_02048",11150,21987,17963,2508,3694,3331,2231,2507,2048
"Sepi_DM24B03_02049",5874,6740,6425,3656,5785,4333,3657,5703,4501
"Sepi_DM24B03_02050",7063,13655,9542,39847,51762,45678,25845,45240,43440
"Sepi_DM24B03_02051",3686,8238,6066,3870,5979,5170,3621,5559,4198
"Sepi_DM24B03_02052",360,1667,839,744,1294,1192,436,668,811
"Sepi_DM24B03_02053",74,369,229,126,240,214,90,102,87
"Sepi_DM24B03_02054",4905,4992,4611,15797,24494,21504,14469,23255,18733
"Sepi_DM24B03_02055",19457,7572,10610,61219,83404,72493,58925,79109,56693
"Sepi_DM24B03_02056",8436,2943,4106,15683,21767,19007,12878,9513,10256
"Sepi_DM24B03_02057",3881,3137,2966,1543,2156,2007,1474,2718,2618
"Sepi_DM24B03_02058",14078,11499,11229,7426,10524,9295,7446,11992,10887
"Sepi_DM24B03_02059",29680,90127,68343,16045,26484,22294,16462,31909,31432
"Sepi_DM24B03_02060",5798,7176,6708,4726,6642,6116,3387,5120,4225
"Sepi_DM24B03_02061",3977,4845,4740,3918,5645,4935,2840,3822,3348
"Sepi_DM24B03_02062",3105,10004,7507,2694,4712,3727,3005,4683,3772
"Sepi_DM24B03_02063",589,469,460,235,346,286,210,412,356
"Sepi_DM24B03_02064",170173,37858,56125,70909,90985,80999,102283,126685,111798
"Sepi_DM24B03_02065",35949,10386,14215,11245,14656,12917,14241,15636,11632
"Sepi_DM24B03_02066",21035,5787,8993,5642,8411,6991,8205,7974,4800
"Sepi_DM24B03_02067",7912,5449,5952,4132,6585,5162,3467,5374,4528
"Sepi_DM24B03_02068",32245,20977,23096,15413,21077,17861,14489,23106,20520
"Sepi_DM24B03_02069",43196,33955,33260,29278,39979,34737,27661,44123,40211
"Sepi_DM24B03_02070",1218,3665,2283,2477,4133,3452,2284,3967,3603
"Sepi_DM24B03_02071",4754,3395,4272,1525,2287,1984,1466,1916,1313
"Sepi_DM24B03_02072",26334,20406,22365,12320,18424,15641,10564,14572,10133
"Sepi_DM24B03_02073",24540,20148,20294,16707,24388,21478,14971,22449,18574
"Sepi_DM24B03_02074",29128,23312,22270,23820,34091,30477,23419,37838,34536
"Sepi_DM24B03_02075",79880,56339,57897,24397,31215,27603,26542,53591,50087
"Sepi_DM24B03_02076",909309,512698,610068,234130,330435,285633,328098,476850,330254
"Sepi_DM24B03_02077",59905,30677,37982,17507,22188,19885,21542,28433,21693
"Sepi_DM24B03_02078",9196,15665,13833,5015,8498,6550,5269,10174,7520
"Sepi_DM24B03_02079",11385,18777,17835,6121,10682,8127,6718,11540,8390
"Sepi_DM24B03_02080",264,769,558,264,532,498,271,595,486
"Sepi_DM24B03_02081",3786,10394,7401,6969,11929,11042,6629,12516,11708
"Sepi_DM24B03_02082",1733,3672,3137,3104,4985,4073,2410,4531,3213
"Sepi_DM24B03_02083",85580,127886,112361,156627,188775,170956,88969,123864,113009
"Sepi_DM24B03_02084",58499,74957,69406,31080,53123,46615,31191,54574,47484
"Sepi_DM24B03_02085",47310,62635,55096,30023,51377,44184,30162,56681,53801
"Sepi_DM24B03_02086",29331,35828,32011,25997,37834,35390,16343,22678,19656
"Sepi_DM24B03_02087",13920,14465,13649,12227,18159,15845,8266,10842,8994
"Sepi_DM24B03_02088",26944,19856,21452,16185,24212,21712,17638,22588,17047
"Sepi_DM24B03_02089",10006,6843,7984,6237,9385,7416,7379,9181,5727
"Sepi_DM24B03_02090",34554,24485,25363,27682,37668,34872,30410,42615,34013
"Sepi_DM24B03_02091",14812,10907,11117,6014,7581,6570,9273,14512,13037
"Sepi_DM24B03_02092",14070,11496,11056,11613,17040,15618,8800,9596,11108
"Sepi_DM24B03_02093",26633,39627,37485,28758,48269,40546,34956,48670,35342
"Sepi_DM24B03_02094",56450,86889,71591,52732,79487,67334,48944,79050,68912
"Sepi_DM24B03_02095",5182,4606,5461,1876,2969,2367,4834,6730,5500
"Sepi_DM24B03_02096",5525,7390,6458,4827,9141,7193,6803,11076,8063
"Sepi_DM24B03_02097",20464,26887,27813,8339,13824,11268,9950,15332,11163
"Sepi_DM24B03_02098",30019,27551,28148,23938,33516,29309,34793,46976,33626
"Sepi_DM24B03_02099",33506,41953,42947,20109,33516,25693,23111,31418,22799
"Sepi_DM24B03_02100",19595,31644,26352,11690,18073,15543,10430,17541,15705
"Sepi_DM24B03_02101",11136,19872,16514,9057,14879,11869,7760,11366,9767
"Sepi_DM24B03_02102",12227,24363,18548,8166,14203,11713,10347,16558,14022
"Sepi_DM24B03_02103",9994,14377,12058,5666,9771,7357,7903,13624,11174
"Sepi_DM24B03_02104",7801,6964,7102,4877,7411,6536,5684,6045,5214
"Sepi_DM24B03_02105",3889,4608,3703,2842,3683,3535,3830,5770,5267
