## Fri Jan 13 16:40:48 2023
## emapper-2.1.9
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_1jkldzay --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_1jkldzay --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_1jkldzay/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype CDS --translate --tax_scope auto --target_orthologs all --go_evidence all --pfam_realign denovo --num_servers 2 --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
group_2180	176279.SERP2355	3.38e-121	349.0	COG1174@1|root,COG1174@2|Bacteria,1TQ5C@1239|Firmicutes,4HAVM@91061|Bacilli,4GY34@90964|Staphylococcaceae	91061|Bacilli	P	ABC transporter (permease)	opuCD	GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006811,GO:0006812,GO:0006820,GO:0006865,GO:0008150,GO:0015695,GO:0015696,GO:0015697,GO:0015711,GO:0015838,GO:0015849,GO:0016020,GO:0016021,GO:0031224,GO:0031460,GO:0044425,GO:0044464,GO:0046942,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071705,GO:0071944,GO:0072337	-	ko:K05846	ko02010,map02010	M00209	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.12	-	iYO844.BSU33800	BPD_transp_1
group_1580	435838.HMPREF0786_01582	1.28e-194	543.0	COG1732@1|root,COG1732@2|Bacteria,1TQ7D@1239|Firmicutes,4HARV@91061|Bacilli,4GXZV@90964|Staphylococcaceae	91061|Bacilli	M	Amino acid ABC transporter amino acid-binding protein	opuCC	GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006811,GO:0006812,GO:0006820,GO:0006865,GO:0008150,GO:0015695,GO:0015696,GO:0015697,GO:0015711,GO:0015838,GO:0015849,GO:0016020,GO:0016021,GO:0022857,GO:0031224,GO:0031460,GO:0032991,GO:0043190,GO:0044425,GO:0044459,GO:0044464,GO:0046942,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071705,GO:0071944,GO:0072337,GO:0098533,GO:0098796,GO:0098797,GO:1902494,GO:1902495,GO:1904949,GO:1990351	-	ko:K05845	ko02010,map02010	M00209	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.12	-	iSB619.SA_RS12835	OpuAC
group_2260	176280.SE_0223	5.45e-110	320.0	COG1174@1|root,COG1174@2|Bacteria,1TSX8@1239|Firmicutes,4HC1D@91061|Bacilli,4GX7U@90964|Staphylococcaceae	91061|Bacilli	P	ABC transporter permease	opuCB	GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006811,GO:0006820,GO:0006865,GO:0008150,GO:0015711,GO:0015849,GO:0016020,GO:0016021,GO:0031224,GO:0044425,GO:0044464,GO:0046942,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071705,GO:0071944	-	ko:K05846	ko02010,map02010	M00209	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.12	-	iYO844.BSU33720	BPD_transp_1
group_1257	176279.SERP2358	1.01e-243	674.0	COG1125@1|root,COG2239@1|root,COG1125@2|Bacteria,COG2239@2|Bacteria,1TPV8@1239|Firmicutes,4H9SI@91061|Bacilli,4GX6E@90964|Staphylococcaceae	91061|Bacilli	P	Glycine betaine	opuCA	GO:0000166,GO:0003674,GO:0003824,GO:0005215,GO:0005488,GO:0005524,GO:0005575,GO:0006810,GO:0006811,GO:0006812,GO:0006820,GO:0006865,GO:0008144,GO:0008150,GO:0015399,GO:0015405,GO:0015418,GO:0015695,GO:0015696,GO:0015697,GO:0015711,GO:0015838,GO:0015849,GO:0016020,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017076,GO:0017111,GO:0022804,GO:0022857,GO:0030554,GO:0031460,GO:0032553,GO:0032555,GO:0032559,GO:0035639,GO:0036094,GO:0042623,GO:0042626,GO:0043167,GO:0043168,GO:0043492,GO:0046942,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071705,GO:0072337,GO:0097159,GO:0097367,GO:0102908,GO:1901265,GO:1901363	-	ko:K05847	ko02010,map02010	M00209	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.12	-	iYO844.BSU33730	ABC_tran,CBS
group_2847	435838.HMPREF0786_01585	1.18e-66	206.0	COG0824@1|root,COG0824@2|Bacteria,1V7QT@1239|Firmicutes,4HGY7@91061|Bacilli,4GZEA@90964|Staphylococcaceae	91061|Bacilli	S	Thioesterase-like superfamily	lcdH_1	-	-	ko:K07107	-	-	-	-	ko00000,ko01000	-	-	-	4HBT_2
group_1562	176279.SERP2360	1.86e-202	563.0	COG1250@1|root,COG1250@2|Bacteria,1TQUV@1239|Firmicutes,4HC6S@91061|Bacilli,4GYCE@90964|Staphylococcaceae	91061|Bacilli	I	Catalyzes the NAD( )-dependent oxidation of L-carnitine to 3-dehydrocarnitine	lcdH	GO:0000166,GO:0003674,GO:0003824,GO:0003857,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006575,GO:0006577,GO:0006629,GO:0006631,GO:0006807,GO:0008150,GO:0008152,GO:0009437,GO:0009987,GO:0016491,GO:0016614,GO:0016616,GO:0019752,GO:0032787,GO:0034641,GO:0036094,GO:0043167,GO:0043168,GO:0043436,GO:0044237,GO:0044238,GO:0044255,GO:0044281,GO:0044424,GO:0044464,GO:0047728,GO:0048037,GO:0050662,GO:0051287,GO:0055114,GO:0070403,GO:0071704,GO:0097159,GO:0097164,GO:1901265,GO:1901363,GO:1901564	1.1.1.108	ko:K17735	-	-	-	-	ko00000,ko01000	-	-	-	3HCDH,3HCDH_N
group_1724	435838.HMPREF0786_01587	2.21e-186	521.0	COG3246@1|root,COG3246@2|Bacteria,1TQNV@1239|Firmicutes,4HASC@91061|Bacilli,4GXIE@90964|Staphylococcaceae	91061|Bacilli	S	beta-keto acid cleavage enzyme	kce	-	-	-	-	-	-	-	-	-	-	-	BKACE
group_2533	435838.HMPREF0786_01588	8.31e-89	265.0	COG1309@1|root,COG1309@2|Bacteria,1V7H6@1239|Firmicutes,4HIAV@91061|Bacilli,4GYCG@90964|Staphylococcaceae	91061|Bacilli	K	Bacterial regulatory proteins, tetR family	-	-	-	-	-	-	-	-	-	-	-	-	TetR_N
group_2339	176279.SERP1654	6.39e-22	95.9	29IAC@1|root,305BC@2|Bacteria,1TXZJ@1239|Firmicutes,4I72F@91061|Bacilli,4GZUZ@90964|Staphylococcaceae	91061|Bacilli	S	LPXTG cell wall anchor motif	-	-	-	-	-	-	-	-	-	-	-	-	Gram_pos_anchor
group_965	279808.SH0210	3.57e-52	170.0	COG1028@1|root,COG1028@2|Bacteria,1UETI@1239|Firmicutes,4HB6V@91061|Bacilli,4GYKE@90964|Staphylococcaceae	91061|Bacilli	IQ	KR domain	-	-	-	-	-	-	-	-	-	-	-	-	adh_short_C2
group_1820	176279.SERP2233	1.64e-174	489.0	COG0583@1|root,COG0583@2|Bacteria,1V91T@1239|Firmicutes,4HIJU@91061|Bacilli,4GYUQ@90964|Staphylococcaceae	91061|Bacilli	K	Bacterial regulatory helix-turn-helix protein, lysR family	-	-	-	-	-	-	-	-	-	-	-	-	HTH_1
group_1190	176279.SERP2228	3.46e-43	141.0	2EHRJ@1|root,33BHB@2|Bacteria,1U43D@1239|Firmicutes,4IJW9@91061|Bacilli,4H0W1@90964|Staphylococcaceae	91061|Bacilli	S	Short C-terminal domain	-	-	-	ko:K08982	-	-	-	-	ko00000	-	-	-	SHOCT
group_1550	176279.SERP2227	1.67e-31	110.0	2CCES@1|root,304AD@2|Bacteria,1TWDP@1239|Firmicutes,4I55B@91061|Bacilli,4H0ZB@90964|Staphylococcaceae	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
group_436	696369.KI912183_gene1805	7.78e-190	565.0	COG2217@1|root,COG2217@2|Bacteria,1TQ07@1239|Firmicutes,248EH@186801|Clostridia,260Y1@186807|Peptococcaceae	186801|Clostridia	P	ATPase, P-type (transporting), HAD superfamily, subfamily IC	cadA	-	3.6.3.3,3.6.3.5	ko:K01534	-	-	-	-	ko00000,ko01000	3.A.3.6	-	-	E1-E2_ATPase,Hydrolase
group_125	176279.SERP2225	8.16e-79	234.0	COG0640@1|root,COG0640@2|Bacteria,1VWDY@1239|Firmicutes,4HW8S@91061|Bacilli,4H0QF@90964|Staphylococcaceae	91061|Bacilli	K	Sugar-specific transcriptional regulator TrmB	-	-	-	-	-	-	-	-	-	-	-	-	HTH_24
group_437	1229783.C273_05512	1.01e-314	867.0	COG2189@1|root,COG2189@2|Bacteria,1TR8A@1239|Firmicutes,4HBP1@91061|Bacilli,4GZTT@90964|Staphylococcaceae	91061|Bacilli	L	DNA methylase	-	-	2.1.1.72	ko:K00571,ko:K07316	-	-	-	-	ko00000,ko01000,ko02048	-	-	-	N6_N4_Mtase
group_775	1159488.SEQMU2_12310	9.33e-27	107.0	COG4086@1|root,COG4086@2|Bacteria,1TR2I@1239|Firmicutes,4HBVZ@91061|Bacilli,4GYD3@90964|Staphylococcaceae	91061|Bacilli	S	Protein of unknown function (DUF1002)	ypuA	-	-	-	-	-	-	-	-	-	-	-	-
group_1656	1450694.BTS2_2399	7.35e-129	376.0	2E2V7@1|root,32XWY@2|Bacteria,1TSY1@1239|Firmicutes,4HERD@91061|Bacilli	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
group_1041	638301.HMPREF0444_1327	3.89e-246	686.0	COG1746@1|root,COG1746@2|Bacteria,1V0VB@1239|Firmicutes,4IRE9@91061|Bacilli	91061|Bacilli	J	tRNA cytidylyltransferase activity	-	-	-	-	-	-	-	-	-	-	-	-	-
group_3892	1041147.AUFB01000050_gene4053	1.11e-10	63.9	COG0638@1|root,COG0638@2|Bacteria,1PV9A@1224|Proteobacteria,2VBE9@28211|Alphaproteobacteria,4BJCI@82115|Rhizobiaceae	28211|Alphaproteobacteria	O	Catalyzes the covalent attachment of the prokaryotic ubiquitin-like protein modifier Pup to the proteasomal substrate proteins, thereby targeting them for proteasomal degradation. This tagging system is termed pupylation. The ligation reaction involves the side-chain carboxylate of the C-terminal glutamate of Pup and the side-chain amino group of a substrate lysine	-	-	-	-	-	-	-	-	-	-	-	-	Proteasome
group_3959	1453496.AT03_01115	9.76e-12	63.9	2ESH7@1|root,33K1X@2|Bacteria,1NGQF@1224|Proteobacteria,1SH4F@1236|Gammaproteobacteria	1236|Gammaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
group_3955	1410665.JNKR01000007_gene662	3.09e-38	137.0	2EYBU@1|root,33RK5@2|Bacteria,1VSCQ@1239|Firmicutes,4H6SS@909932|Negativicutes	909932|Negativicutes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
group_3941	1210884.HG799470_gene14538	2.52e-68	220.0	COG4021@1|root,COG4021@2|Bacteria,2IWZ0@203682|Planctomycetes	203682|Planctomycetes	S	tRNAHis guanylyltransferase	-	-	-	-	-	-	-	-	-	-	-	-	Thg1
group_3912	441769.ABFU01000018_gene3609	2.37e-57	191.0	COG3541@1|root,COG3541@2|Bacteria,1TT57@1239|Firmicutes,4HD38@91061|Bacilli,1ZBMK@1386|Bacillus	91061|Bacilli	S	Predicted nucleotidyltransferase	ycgL	-	-	ko:K07074	-	-	-	-	ko00000	-	-	-	Nuc-transf
group_3920	1283336.Q6KGT0_BPFO1	2.6e-12	65.1	4QDJH@10239|Viruses,4QYWP@35237|dsDNA viruses  no RNA stage,4QR2T@28883|Caudovirales,4QJP1@10662|Myoviridae	10662|Myoviridae	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
group_3960	114615.BRADO3560	2.34e-107	327.0	COG0639@1|root,COG0639@2|Bacteria,1N9GK@1224|Proteobacteria,2UJ73@28211|Alphaproteobacteria	28211|Alphaproteobacteria	T	RNA ligase	-	-	6.5.1.3	ko:K14680	-	-	-	-	ko00000,ko01000	-	-	-	RNA_lig_T4_1
group_3934	477184.KYC_01045	4.91e-27	107.0	COG4728@1|root,COG4728@2|Bacteria,1PTS4@1224|Proteobacteria,2VXS7@28216|Betaproteobacteria	28216|Betaproteobacteria	S	Protein of unknown function (DUF1653)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1653
group_3954	1481112.A0A023W6B0_9CAUD	2.43e-20	84.0	4QCH1@10239|Viruses,4QW86@35237|dsDNA viruses  no RNA stage,4QU0N@28883|Caudovirales,4QJT9@10662|Myoviridae	10662|Myoviridae	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ftsH_1	1157708.KB907450_gene6012	5.93e-164	491.0	COG0464@1|root,COG0465@1|root,COG0464@2|Bacteria,COG0465@2|Bacteria,1MY5Z@1224|Proteobacteria,2VP9P@28216|Betaproteobacteria,4ADA5@80864|Comamonadaceae	28216|Betaproteobacteria	O	Peptidase family M41	-	-	-	-	-	-	-	-	-	-	-	-	AAA,Peptidase_M41
group_3966	1167632.AJTR01000191_gene17	1.11e-288	792.0	COG0477@1|root,COG2814@2|Bacteria,1TQWM@1239|Firmicutes,4HB5B@91061|Bacilli,4GYBT@90964|Staphylococcaceae	91061|Bacilli	EGP	Major Facilitator Superfamily	tetL	GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0008150,GO:0015291,GO:0015297,GO:0016020,GO:0016021,GO:0022804,GO:0022857,GO:0031224,GO:0031226,GO:0042221,GO:0044425,GO:0044459,GO:0044464,GO:0046677,GO:0050896,GO:0051179,GO:0051234,GO:0055085,GO:0071944	-	ko:K08168	-	M00704	-	-	ko00000,ko00002,ko01504,ko02000	2.A.1.3.16,2.A.1.3.22,2.A.1.3.6	-	-	MFS_1
group_3971	395019.Bmul_2612	9.12e-237	651.0	COG3039@1|root,COG3039@2|Bacteria,1MVDK@1224|Proteobacteria,2VI1H@28216|Betaproteobacteria,1K3UX@119060|Burkholderiaceae	28216|Betaproteobacteria	L	PFAM transposase, IS4 family protein	-	-	-	ko:K07481	-	-	-	-	ko00000	-	-	-	DDE_Tnp_1,DUF772
group_1432	458233.MCCL_1545	6.96e-101	308.0	COG0582@1|root,COG0582@2|Bacteria,1TPE1@1239|Firmicutes,4HA65@91061|Bacilli,4GX1I@90964|Staphylococcaceae	91061|Bacilli	L	Belongs to the 'phage' integrase family	-	-	-	-	-	-	-	-	-	-	-	-	Arm-DNA-bind_4,Phage_int_SAM_5,Phage_integrase
group_2135	176280.SE_1466	4.65e-62	200.0	COG3064@1|root,COG3064@2|Bacteria,1VASR@1239|Firmicutes,4HH3I@91061|Bacilli,4GZI5@90964|Staphylococcaceae	91061|Bacilli	M	Host cell surface-exposed lipoprotein	-	-	-	-	-	-	-	-	-	-	-	-	Lipoprotein_Ltp
group_1196	525378.HMPREF0793_2552	1.87e-59	184.0	COG1974@1|root,COG1974@2|Bacteria,1UVUJ@1239|Firmicutes,4I3YI@91061|Bacilli,4GZVP@90964|Staphylococcaceae	91061|Bacilli	K	Cro/C1-type HTH DNA-binding domain	-	-	-	-	-	-	-	-	-	-	-	-	HTH_3
group_1989	1145276.T479_01555	1.54e-34	120.0	COG1591@1|root,COG1591@2|Bacteria,1V9FG@1239|Firmicutes,4HSSG@91061|Bacilli	91061|Bacilli	L	VRR_NUC	-	-	-	-	-	-	-	-	-	-	-	-	-
group_532	1145276.T479_01560	1.25e-214	618.0	COG2887@1|root,COG2887@2|Bacteria,1UYIX@1239|Firmicutes,4HF6W@91061|Bacilli	91061|Bacilli	L	AAA domain	-	-	-	-	-	-	-	-	-	-	-	-	AAA_24,PDDEXK_1
group_673	1340434.AXVA01000005_gene4850	2.71e-226	642.0	COG4626@1|root,COG4626@2|Bacteria,1TPU1@1239|Firmicutes,4HAXI@91061|Bacilli,1ZE32@1386|Bacillus	91061|Bacilli	S	Terminase	-	-	-	-	-	-	-	-	-	-	-	-	Terminase_1
group_1325	240302.BN982_00190	3.32e-114	344.0	COG4695@1|root,COG4695@2|Bacteria,1TRKF@1239|Firmicutes,4HBR6@91061|Bacilli	91061|Bacilli	S	portal protein	-	-	-	-	-	-	-	-	-	-	-	-	Phage_portal
group_1295	1002809.SSIL_1423	1.68e-120	361.0	COG4653@1|root,COG4653@2|Bacteria,1U3SF@1239|Firmicutes,4HAF8@91061|Bacilli,26H92@186818|Planococcaceae	91061|Bacilli	S	Phage capsid family	-	-	-	-	-	-	-	-	-	-	-	-	Phage_capsid
group_539	1458856.A0A059T7R0_9CAUD	1.76e-21	88.2	4QFT1@10239|Viruses,4QW2W@35237|dsDNA viruses  no RNA stage,4QQ9R@28883|Caudovirales,4QMH8@10699|Siphoviridae	10699|Siphoviridae	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Phage_connect_1
group_3061	592010.GCWU000182_001490	3.67e-39	136.0	2C1EC@1|root,34AZW@2|Bacteria,1W1CE@1239|Firmicutes,4HYD1@91061|Bacilli,27EY7@186827|Aerococcaceae	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
group_2048	1408438.JADD01000021_gene415	3.08e-46	160.0	2F3XN@1|root,33WPR@2|Bacteria,1VWJB@1239|Firmicutes,4HW6V@91061|Bacilli,27EQA@186827|Aerococcaceae	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
group_3581	904314.SEVCU012_0532	9.86e-22	90.9	COG4824@1|root,COG4824@2|Bacteria,1V5S1@1239|Firmicutes,4HIAA@91061|Bacilli,4H050@90964|Staphylococcaceae	91061|Bacilli	S	Bacteriophage holin family	-	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0016021,GO:0031224,GO:0044425,GO:0044464,GO:0071944	-	-	-	-	-	-	-	-	-	-	Phage_holin_4_1
group_379	1179226.AJXO01000054_gene186	8.03e-37	127.0	COG4994@1|root,COG4994@2|Bacteria,1TY0I@1239|Firmicutes,4I73F@91061|Bacilli,4GZWP@90964|Staphylococcaceae	91061|Bacilli	S	Belongs to the cation diffusion facilitator (CDF) transporter (TC 2.A.4) family	-	-	-	-	-	-	-	-	-	-	-	-	-
hpaIIM	1188235.MBVG_0720	1.43e-194	550.0	COG0270@1|root,COG0270@2|Bacteria,3WTI2@544448|Tenericutes	544448|Tenericutes	H	C-5 cytosine-specific DNA methylase	dcm	-	2.1.1.37	ko:K00558	ko00270,ko01100,ko05206,map00270,map01100,map05206	M00035	R04858	RC00003,RC00332	ko00000,ko00001,ko00002,ko01000,ko02048,ko03032,ko03036	-	-	-	DNA_methylase,HTH_3
group_1668	1188235.MBVG_0710	1.19e-78	248.0	2DS53@1|root,33EJM@2|Bacteria	2|Bacteria	L	EcoRII C terminal	-	-	-	-	-	-	-	-	-	-	-	-	EcoRII-C
group_1425	176279.SERP0880	6.46e-37	124.0	29IH5@1|root,305EC@2|Bacteria,1TY3M@1239|Firmicutes,4I76R@91061|Bacilli,4H032@90964|Staphylococcaceae	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
group_453	176280.SE_0062	0.0	1182.0	COG2217@1|root,COG2217@2|Bacteria,1TQ07@1239|Firmicutes,4H9SP@91061|Bacilli,4GYW8@90964|Staphylococcaceae	91061|Bacilli	P	E1-E2 ATPase	cadA	-	3.6.3.3,3.6.3.5	ko:K01534	-	-	-	-	ko00000,ko01000	3.A.3.6	-	-	E1-E2_ATPase,Hydrolase
group_329	1122129.AUEF01000008_gene1981	8.41e-67	203.0	COG0640@1|root,COG0640@2|Bacteria,1VA6G@1239|Firmicutes,4HKYT@91061|Bacilli,4GZNR@90964|Staphylococcaceae	91061|Bacilli	K	helix_turn_helix, Arsenical Resistance Operon Repressor	czrA	GO:0003674,GO:0003676,GO:0003677,GO:0003700,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006351,GO:0006355,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009889,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0016070,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0031323,GO:0031326,GO:0032774,GO:0034641,GO:0034645,GO:0034654,GO:0043167,GO:0043169,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044424,GO:0044464,GO:0046483,GO:0046872,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0071704,GO:0080090,GO:0090304,GO:0097159,GO:0097659,GO:0140110,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:1903506,GO:2000112,GO:2001141	-	ko:K22043	-	-	-	-	ko00000,ko03000	-	-	-	HTH_5
group_3827	176280.SE_0060	6.59e-76	227.0	COG0428@1|root,COG0428@2|Bacteria,1V6H4@1239|Firmicutes	1239|Firmicutes	P	ZIP Zinc transporter	-	-	-	ko:K07238	-	-	-	-	ko00000,ko02000	2.A.5.5	-	-	-
group_1326	629742.STAHO0001_1341	1.6e-268	735.0	COG0582@1|root,COG0582@2|Bacteria,1TTJI@1239|Firmicutes,4HDG6@91061|Bacilli,4GY5D@90964|Staphylococcaceae	91061|Bacilli	L	Belongs to the 'phage' integrase family	-	-	-	-	-	-	-	-	-	-	-	-	Arm-DNA-bind_4,Phage_int_SAM_3,Phage_integrase
group_1259	525378.HMPREF0793_0178	1.89e-15	70.9	COG1476@1|root,COG1476@2|Bacteria,1TY1P@1239|Firmicutes,4I74R@91061|Bacilli,4GZYY@90964|Staphylococcaceae	91061|Bacilli	K	Helix-turn-helix XRE-family like proteins	-	-	-	-	-	-	-	-	-	-	-	-	HTH_3
group_921	629742.STAHO0001_1344	1.99e-47	152.0	29IV5@1|root,305SH@2|Bacteria,1TYKH@1239|Firmicutes,4I7QZ@91061|Bacilli,4H15U@90964|Staphylococcaceae	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
group_2504	1229783.C273_09292	4.43e-20	86.7	29IDR@1|root,30U40@2|Bacteria,1TY5B@1239|Firmicutes,4I78M@91061|Bacilli,4H069@90964|Staphylococcaceae	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
group_2223	435837.HMPREF0798_02153	1.99e-152	428.0	2C009@1|root,32UHI@2|Bacteria,1V4P1@1239|Firmicutes,4HH50@91061|Bacilli,4GZ38@90964|Staphylococcaceae	91061|Bacilli	S	Elongation factor G-binding protein, N-terminal	-	-	-	-	-	-	-	-	-	-	-	-	EF-G-binding_N,FBP_C
group_1239	525378.HMPREF0793_1099	2.46e-25	96.3	29H8C@1|root,3045X@2|Bacteria,1TW3I@1239|Firmicutes,4I4TH@91061|Bacilli,4H0A5@90964|Staphylococcaceae	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
group_1859	1234593.ANBY01000020_gene1291	4.53e-20	93.2	COG2944@1|root,COG2944@2|Bacteria,1UIZ9@1239|Firmicutes,4HR4Y@91061|Bacilli,4H0A3@90964|Staphylococcaceae	91061|Bacilli	K	Helix-turn-helix XRE-family like proteins	-	-	-	-	-	-	-	-	-	-	-	-	HTH_3
group_3409	435837.HMPREF0798_01375	7.91e-86	253.0	2DPCP@1|root,331IF@2|Bacteria,1VHK6@1239|Firmicutes,4HNK3@91061|Bacilli,4GZRY@90964|Staphylococcaceae	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
group_2383	435838.HMPREF0786_00904	1.81e-133	385.0	COG0582@1|root,COG0582@2|Bacteria,1TPE1@1239|Firmicutes,4HA65@91061|Bacilli,4GX1I@90964|Staphylococcaceae	91061|Bacilli	L	Belongs to the 'phage' integrase family	-	-	-	-	-	-	-	-	-	-	-	-	Arm-DNA-bind_4,Phage_int_SAM_5
group_3019	596319.STAWA0001_0616	1.55e-26	105.0	2BMKX@1|root,32G60@2|Bacteria,1TXYP@1239|Firmicutes,4I71N@91061|Bacilli,4GZT8@90964|Staphylococcaceae	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
group_2662	1034809.SLUG_08280	2.48e-68	212.0	2BZR2@1|root,34C72@2|Bacteria,1W2ZQ@1239|Firmicutes,4HZKJ@91061|Bacilli,4GZR6@90964|Staphylococcaceae	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
group_2896	399185.A1BU83_9CAUD	3.71e-105	303.0	4QCCB@10239|Viruses	10239|Viruses	S	Pfam:Peptidase_M78	-	-	-	-	-	-	-	-	-	-	-	-	Peptidase_M78
group_294	435838.HMPREF0786_00900	5.66e-70	211.0	COG2522@1|root,COG2522@2|Bacteria,1UKE9@1239|Firmicutes,4ITHK@91061|Bacilli,4H1N2@90964|Staphylococcaceae	91061|Bacilli	K	Cro/C1-type HTH DNA-binding domain	-	-	-	-	-	-	-	-	-	-	-	-	HTH_3
group_1066	435838.HMPREF0786_00899	1.51e-39	132.0	COG1396@1|root,COG1396@2|Bacteria,1U3BN@1239|Firmicutes,4ID3U@91061|Bacilli,4H14R@90964|Staphylococcaceae	91061|Bacilli	K	Helix-turn-helix XRE-family like proteins	-	-	-	-	-	-	-	-	-	-	-	-	HTH_3
group_1896	399185.A1BU88_9CAUD	1.39e-108	320.0	4QKMY@10699|Siphoviridae	10699|Siphoviridae	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ANT,Phage_pRha
group_353	935948.KE386495_gene1208	3.18e-11	62.8	2CE9Z@1|root,33CNB@2|Bacteria,1VH4C@1239|Firmicutes,24RUE@186801|Clostridia	186801|Clostridia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
group_2249	1462527.CCDM010000001_gene2541	4.18e-75	246.0	COG1061@1|root,COG1061@2|Bacteria,1TQ62@1239|Firmicutes,4HAJ1@91061|Bacilli,23K2R@182709|Oceanobacillus	91061|Bacilli	L	PLD-like domain	-	-	-	-	-	-	-	-	-	-	-	-	PLDc_2
rhlB	1294142.CINTURNW_2277	9.27e-144	434.0	COG1061@1|root,COG1061@2|Bacteria,1UIAT@1239|Firmicutes,2498T@186801|Clostridia,36N1S@31979|Clostridiaceae	186801|Clostridia	KL	SNF2 family N-terminal domain	-	-	-	-	-	-	-	-	-	-	-	-	Helicase_C,ResIII
group_384	1298598.JCM21714_19	2.89e-30	125.0	COG1196@1|root,COG1196@2|Bacteria	2|Bacteria	D	nuclear chromosome segregation	-	-	-	-	-	-	-	-	-	-	-	-	-
group_1341	176280.SE_0042	1.4e-28	109.0	2BWUX@1|root,2ZB18@2|Bacteria,1UYX8@1239|Firmicutes,4HIJH@91061|Bacilli	91061|Bacilli	S	Abortive infection C-terminus	-	-	-	-	-	-	-	-	-	-	-	-	-
group_723	176280.SE_0042	6.17e-28	108.0	2BWUX@1|root,2ZB18@2|Bacteria,1UYX8@1239|Firmicutes,4HIJH@91061|Bacilli	91061|Bacilli	S	Abortive infection C-terminus	-	-	-	-	-	-	-	-	-	-	-	-	-
group_423	176280.SE_0042	4.02e-55	179.0	2BWUX@1|root,2ZB18@2|Bacteria,1UYX8@1239|Firmicutes,4HIJH@91061|Bacilli	91061|Bacilli	S	Abortive infection C-terminus	-	-	-	-	-	-	-	-	-	-	-	-	Abi_C
